,order_id,order_value,promo_type
11243,89011510,38,no_promo
11244,89042873,23,no_promo
11245,89034438,32,SALE15
11246,89000717,34,no_promo
11247,88978102,25,no_promo
11248,89011911,34,no_promo
11249,89014952,25,no_promo
11250,89037245,37,no_promo
11251,88999596,21,no_promo
11252,89058823,26,no_promo
11253,89074535,33,no_promo
11254,89036984,14,no_promo
11255,89054054,32,no_promo
11256,88998952,23,SALE15
11257,89059649,27,no_promo
11258,89034831,37,no_promo
11259,89012699,34,no_promo
11260,88993896,31,no_promo
11261,89069815,20,no_promo
11262,89027697,36,no_promo
11263,89044954,42,SALE15
11264,89047955,26,no_promo
11265,89071090,25,no_promo
11266,89009399,25,no_promo
11267,88986602,23,no_promo
11268,88994608,22,no_promo
11269,89003650,22,no_promo
11270,88982993,23,no_promo
11271,89075428,35,no_promo
11272,89022656,44,no_promo
11273,88992801,23,SALE15
11274,89065437,28,no_promo
11275,89066254,34,no_promo
11276,89066539,20,no_promo
11277,89023640,27,no_promo
11278,89062264,17,no_promo
11279,89058944,37,SALE15
11280,89062216,29,no_promo
11281,89056615,31,no_promo
11282,89032173,27,SALE15
11283,89049073,40,no_promo
11284,89004750,19,no_promo
11285,89003319,40,no_promo
11286,89007129,38,no_promo
11287,89056835,36,no_promo
11288,88981931,30,no_promo
11289,89067160,25,no_promo
11290,89025314,15,no_promo
11291,89009987,33,no_promo
11292,89069618,31,no_promo
11293,89063469,41,no_promo
11294,89071111,24,no_promo
11295,89034776,31,SALE15
11296,89076562,47,no_promo
11297,89059895,22,no_promo
11298,88999681,29,no_promo
11299,89022698,23,no_promo
11300,89024461,12,no_promo
11301,89042176,25,no_promo
11302,89056290,20,no_promo
11303,89000029,29,no_promo
11304,89008685,19,SALE15
11305,88996876,34,SALE15
11306,89022535,14,SALE15
11307,89052860,28,no_promo
11308,89059777,25,no_promo
11309,89065112,19,SALE15
11310,89024778,36,no_promo
11311,89001042,21,no_promo
11312,89000084,22,no_promo
11313,88992732,35,SALE15
11314,89074264,18,SALE15
11315,89067468,34,no_promo
11316,88982076,41,no_promo
11317,89053008,38,no_promo
11318,89000571,25,no_promo
11319,89015201,38,no_promo
11320,89016584,27,no_promo
11321,88984284,40,SALE15
11322,88995766,28,no_promo
11323,89010339,22,no_promo
11324,88998313,19,no_promo
11325,89074205,26,no_promo
11326,89033797,19,no_promo
11327,89062750,22,no_promo
11328,89070009,33,no_promo
11329,89077619,36,no_promo
11330,89033789,20,no_promo
11331,89008041,40,SALE15
11332,88986399,27,no_promo
11333,89019769,33,no_promo
11334,89050163,34,no_promo
11335,89050943,30,no_promo
11336,88990381,22,no_promo
11337,89059040,24,no_promo
11338,89014337,37,SALE15
11339,89063655,31,no_promo
11340,89050820,18,no_promo
11341,89063581,32,SALE15
11342,89049499,34,no_promo
11343,89072673,21,no_promo
11344,88987090,46,no_promo
11345,89021347,21,SALE15
11346,89060941,23,no_promo
11347,89022762,34,no_promo
11348,88983140,28,no_promo
11349,89028505,36,no_promo
11350,89022110,13,no_promo
11351,89010971,28,SALE15
11352,89000956,26,no_promo
11353,89043318,36,no_promo
11354,89043201,35,no_promo
11355,89012526,28,no_promo
11356,88980176,37,no_promo
11357,89001350,32,no_promo
11358,89015907,31,no_promo
11359,89068663,29,no_promo
11360,88998937,24,no_promo
11361,89050325,25,no_promo
11362,89046739,32,no_promo
11363,89045587,32,SALE15
11364,89075913,24,no_promo
11365,89051178,11,no_promo
11366,89066671,37,no_promo
11367,89013142,21,no_promo
11368,88995979,37,no_promo
11369,89042247,21,no_promo
11370,89027381,50,no_promo
11371,89003260,28,no_promo
11372,89010881,35,SALE15
11373,89062904,37,no_promo
11374,89040821,23,no_promo
11375,89028376,26,no_promo
11376,89003151,20,no_promo
11377,88982148,41,no_promo
11378,88998859,26,no_promo
11379,88983753,15,no_promo
11380,89043428,30,no_promo
11381,89072494,27,no_promo
11382,89055399,47,no_promo
11383,89005488,19,no_promo
11384,89055513,24,no_promo
11385,89041829,31,no_promo
11386,89035360,25,no_promo
11387,89061831,34,no_promo
11388,89074025,32,no_promo
11389,89038717,34,no_promo
11390,89058358,29,no_promo
11391,89000777,36,no_promo
11392,88988126,25,no_promo
11393,89004976,23,no_promo
11394,88983889,29,no_promo
11395,89033048,21,no_promo
11396,89045407,33,no_promo
11397,89011426,24,no_promo
11398,89061167,24,no_promo
11399,89026760,22,SALE15
11400,89037942,48,no_promo
11401,89005575,27,no_promo
11402,89040679,37,no_promo
11403,89020108,37,no_promo
11404,88980182,23,no_promo
11405,89066323,38,no_promo
11406,89014932,41,no_promo
11407,89028841,22,no_promo
11408,89054313,45,no_promo
11409,88982917,22,no_promo
11410,89052471,40,no_promo
11411,88990201,28,no_promo
11412,89019553,36,no_promo
11413,89022695,32,no_promo
11414,89027867,24,no_promo
11415,89018519,11,no_promo
11416,89046266,16,no_promo
11417,88984744,17,no_promo
11418,88979319,22,no_promo
11419,89028893,52,no_promo
11420,89061511,34,no_promo
11421,89054101,30,no_promo
11422,88982087,26,no_promo
11423,89033519,33,no_promo
11424,89042842,15,no_promo
11425,88993392,38,no_promo
11426,89055970,29,no_promo
11427,89034181,22,no_promo
11428,89003878,49,no_promo
11429,89072796,16,no_promo
11430,89032263,34,no_promo
11431,89038325,31,no_promo
11432,89039885,30,no_promo
11433,89013418,25,no_promo
11434,88990748,24,no_promo
11435,89009497,31,no_promo
11436,89053259,42,no_promo
11437,89069249,18,no_promo
11438,88993664,32,no_promo
11439,88985118,33,no_promo
11440,89048594,33,no_promo
11441,89017094,38,no_promo
11442,88989565,19,no_promo
11443,89016367,41,no_promo
11444,89012844,35,no_promo
11445,89018617,27,no_promo
11446,89027352,33,no_promo
11447,88998262,35,no_promo
11448,89006049,35,no_promo
11449,89012379,19,no_promo
11450,89046931,25,no_promo
11451,89074221,33,no_promo
11452,89054456,25,no_promo
11453,88997707,33,no_promo
11454,89049746,14,no_promo
11455,89059967,39,SALE15
11456,88990232,39,SALE15
11457,89055799,21,no_promo
11458,89024498,39,no_promo
11459,89009545,26,no_promo
11460,89053733,41,no_promo
11461,89023556,31,no_promo
11462,89076320,23,no_promo
11463,89014157,18,no_promo
11464,89054227,33,SALE15
11465,89033039,33,no_promo
11466,89052197,44,no_promo
11467,89046230,21,no_promo
11468,89043998,52,no_promo
11469,89027760,33,no_promo
11470,89014581,29,no_promo
11471,88986728,22,no_promo
11472,89075989,39,no_promo
11473,89042093,27,no_promo
11474,89041442,32,no_promo
11475,88999729,27,SALE15
11476,89075987,38,no_promo
11477,88984794,26,no_promo
11478,89054209,32,no_promo
11479,88995700,36,no_promo
11480,89068979,32,no_promo
11481,89073786,43,SALE15
11482,89022803,12,no_promo
11483,89058981,16,no_promo
11484,89032026,21,no_promo
11485,89043534,31,no_promo
11486,88987612,17,no_promo
11487,89076037,36,no_promo
11488,88983261,29,no_promo
11489,89040309,25,no_promo
11490,89022403,20,no_promo
11491,89046011,28,no_promo
11492,89003330,22,no_promo
11493,89031192,36,no_promo
11494,89023712,39,SALE15
11495,89055917,31,no_promo
11496,89064585,37,no_promo
11497,89066504,19,SALE15
11498,89007529,25,no_promo
11499,89010530,33,no_promo
11500,88991134,39,no_promo
11501,89065850,40,no_promo
11502,89066029,25,no_promo
11503,89017413,29,no_promo
11504,89063741,37,no_promo
11505,88986030,43,no_promo
11506,89026875,29,SALE15
11507,89017270,37,no_promo
11508,89017159,14,SALE15
11509,88980171,42,no_promo
11510,89055572,14,no_promo
11511,88997741,34,no_promo
11512,89005094,31,no_promo
11513,89077189,34,no_promo
11514,89058816,21,no_promo
11515,89015986,28,SALE15
11516,88991434,2,SALE15
11517,89005833,48,no_promo
11518,89032473,22,SALE15
11519,88983116,24,no_promo
11520,89057174,34,no_promo
11521,89049281,21,no_promo
11522,89029436,45,SALE15
11523,88983675,37,no_promo
11524,89044216,39,no_promo
11525,89024749,24,no_promo
11526,89034820,23,no_promo
11527,88990378,25,no_promo
11528,89049051,31,no_promo
11529,89046254,23,no_promo
11530,89076641,27,no_promo
11531,89072860,28,no_promo
11532,88996482,29,no_promo
11533,89003955,27,no_promo
11534,89016983,23,no_promo
11535,89033820,40,SALE15
11536,89011058,23,no_promo
11537,89036146,30,no_promo
11538,89039950,40,SALE15
11539,89076286,31,no_promo
11540,89059303,35,no_promo
11541,89040247,19,no_promo
11542,89074238,19,no_promo
11543,88991656,28,SALE15
11544,89051835,31,no_promo
11545,88995217,18,no_promo
11546,89022404,24,no_promo
11547,89062745,46,SALE15
11548,89058689,40,no_promo
11549,88995481,39,no_promo
11550,89044483,34,no_promo
11551,89023272,28,no_promo
11552,88983907,46,SALE15
11553,89072685,39,no_promo
11554,89009874,33,no_promo
11555,89033822,23,no_promo
11556,88986708,29,no_promo
11557,89037253,38,no_promo
11558,89043155,41,no_promo
11559,89001254,21,no_promo
11560,89061114,43,no_promo
11561,89044179,26,no_promo
11562,89066222,23,no_promo
11563,89005975,24,no_promo
11564,89034101,10,no_promo
11565,89016899,40,no_promo
11566,89056987,32,no_promo
11567,89000457,23,no_promo
11568,89036549,39,no_promo
11569,89041554,22,SALE15
11570,89006469,20,no_promo
11571,89054337,29,no_promo
11572,88985313,22,SALE15
11573,89063603,33,no_promo
11574,89075218,31,no_promo
11575,89004498,17,no_promo
11576,89011287,41,no_promo
11577,89052315,46,no_promo
11578,89070046,31,no_promo
11579,89018740,26,no_promo
11580,89057122,30,no_promo
11581,89060280,14,no_promo
11582,89038304,18,no_promo
11583,88980155,27,no_promo
11584,89076730,21,no_promo
11585,89068363,32,no_promo
11586,89073563,34,no_promo
11587,88983028,39,no_promo
11588,88990461,35,no_promo
11589,89018692,32,no_promo
11590,89055801,43,no_promo
11591,89063508,41,no_promo
11592,89056465,43,no_promo
11593,89067120,23,no_promo
11594,89048492,35,no_promo
11595,89064917,28,no_promo
11596,89055637,35,no_promo
11597,89037867,33,no_promo
11598,89056000,37,SALE15
11599,88993744,37,no_promo
11600,88978951,13,no_promo
11601,89040379,27,no_promo
11602,89048640,36,no_promo
11603,89018689,37,no_promo
11604,89030796,25,SALE15
11605,88997122,33,no_promo
11606,88983112,25,no_promo
11607,89062720,24,no_promo
11608,89053181,39,no_promo
11609,89037840,25,no_promo
11610,89002031,29,no_promo
11611,89032685,40,no_promo
11612,89038957,27,SALE15
11613,89024399,28,no_promo
11614,89066035,32,no_promo
11615,89054553,29,no_promo
11616,89034511,39,no_promo
11617,88993885,22,no_promo
11618,89069929,26,no_promo
11619,89027030,19,no_promo
11620,89056475,34,no_promo
11621,89018282,24,no_promo
11622,89014341,14,no_promo
11623,89060735,30,no_promo
11624,89067558,35,no_promo
11625,89016740,22,no_promo
11626,89038185,31,no_promo
11627,89073919,27,no_promo
11628,88984968,27,no_promo
11629,89009673,23,no_promo
11630,89044453,43,no_promo
11631,88987783,39,no_promo
11632,89035932,20,SALE15
11633,89003278,39,no_promo
11634,88995369,10,no_promo
11635,89001412,24,no_promo
11636,89039040,20,no_promo
11637,89002875,32,no_promo
11638,88996186,21,no_promo
11639,89043482,21,SALE15
11640,89023221,24,no_promo
11641,89019049,23,no_promo
11642,89044615,34,no_promo
11643,89046676,23,no_promo
11644,89029004,44,no_promo
11645,89029348,26,no_promo
11646,88992110,29,no_promo
11647,89035690,38,no_promo
11648,89054576,34,no_promo
11649,89005847,32,no_promo
11650,89035249,37,SALE15
11651,89026851,34,SALE15
11652,89032023,9,no_promo
11653,89009362,25,no_promo
11654,89031854,24,no_promo
11655,89056015,43,no_promo
11656,88985876,37,no_promo
11657,89034522,41,no_promo
11658,89008614,27,no_promo
11659,89066580,39,no_promo
11660,89063415,27,no_promo
11661,88995433,22,SALE15
11662,89073636,18,no_promo
11663,88999515,21,no_promo
11664,89027113,27,no_promo
11665,89014685,33,no_promo
11666,89027448,23,no_promo
11667,89047914,28,no_promo
11668,89053902,21,SALE15
11669,89027432,22,no_promo
11670,88983408,28,no_promo
11671,89026471,42,no_promo
11672,88996631,37,no_promo
11673,89043509,33,no_promo
11674,89059418,28,no_promo
11675,89038285,38,SALE15
11676,89045978,42,no_promo
11677,89025278,35,no_promo
11678,89009137,29,no_promo
11679,88979561,31,SALE15
11680,89038518,19,no_promo
11681,89074426,37,no_promo
11682,88991347,30,no_promo
11683,89056469,22,no_promo
11684,88996600,27,no_promo
11685,89075041,37,no_promo
11686,89074714,20,no_promo
11687,88985535,32,no_promo
11688,89033021,46,no_promo
11689,89016845,28,no_promo
11690,88979011,28,no_promo
11691,89016099,27,no_promo
11692,89038241,37,no_promo
11693,89024569,26,no_promo
11694,89014121,17,no_promo
11695,89035486,22,no_promo
11696,89007920,43,no_promo
11697,89007836,22,no_promo
11698,89070027,29,no_promo
11699,88992294,32,no_promo
11700,89040017,31,no_promo
11701,88989450,50,SALE15
11702,89063227,32,no_promo
11703,89013357,19,no_promo
11704,89026289,25,no_promo
11705,89045343,22,no_promo
11706,89048467,25,no_promo
11707,89037131,28,no_promo
11708,89057115,22,no_promo
11709,88989716,36,no_promo
11710,89059104,35,SALE15
11711,89006281,27,no_promo
11712,89053467,44,no_promo
11713,89018469,40,no_promo
11714,89003824,22,no_promo
11715,88987155,21,SALE15
11716,89004892,27,no_promo
11717,89012739,31,no_promo
11718,89024339,26,no_promo
11719,89023453,32,no_promo
11720,89049247,22,no_promo
11721,89066129,23,no_promo
11722,89016596,31,no_promo
11723,89066037,23,no_promo
11724,89007522,33,no_promo
11725,89048886,13,no_promo
11726,89060994,34,no_promo
11727,89000157,23,no_promo
11728,89012464,17,no_promo
11729,89071625,31,no_promo
11730,89045721,43,no_promo
11731,88998011,30,no_promo
11732,89065687,15,no_promo
11733,89034907,53,no_promo
11734,89064219,12,SALE15
11735,88999732,35,no_promo
11736,89046538,19,no_promo
11737,88998024,22,no_promo
11738,89069383,27,no_promo
11739,89054741,18,no_promo
11740,89017482,19,no_promo
11741,89016353,41,no_promo
11742,88978020,2,no_promo
11743,89067117,36,no_promo
11744,88993899,30,no_promo
11745,89056030,34,no_promo
11746,89033787,32,no_promo
11747,89057578,7,no_promo
11748,89024692,22,no_promo
11749,89061100,16,no_promo
11750,89039570,28,no_promo
11751,89001106,25,no_promo
11752,89076095,31,no_promo
11753,89064515,20,no_promo
11754,89068314,34,no_promo
11755,89059540,33,no_promo
11756,89025341,33,no_promo
11757,88993961,5,no_promo
11758,89040336,31,no_promo
11759,89036007,32,no_promo
11760,89072858,24,no_promo
11761,89069256,13,no_promo
11762,89019735,32,no_promo
11763,89019160,19,no_promo
11764,89032985,31,no_promo
11765,89005244,31,no_promo
11766,89009892,21,no_promo
11767,89026678,42,SALE15
11768,89057388,33,no_promo
11769,88977957,34,no_promo
11770,89012412,30,no_promo
11771,88989117,27,no_promo
11772,89011954,25,SALE15
11773,89034393,27,no_promo
11774,89031264,25,no_promo
11775,89063822,35,no_promo
11776,88981105,30,no_promo
11777,88981169,34,no_promo
11778,89040307,27,no_promo
11779,89059716,26,SALE15
11780,89058747,28,no_promo
11781,89035766,25,no_promo
11782,88979662,26,no_promo
11783,89008107,28,no_promo
11784,89028736,42,no_promo
11785,89064247,26,no_promo
11786,88981232,22,no_promo
11787,88997878,31,no_promo
11788,89045847,37,SALE15
11789,89039675,45,no_promo
11790,89011028,26,no_promo
11791,88983356,31,no_promo
11792,89045733,29,no_promo
11793,89015926,29,no_promo
11794,89049035,29,no_promo
11795,89011709,33,no_promo
11796,89004647,29,no_promo
11797,88981230,21,no_promo
11798,89047941,15,no_promo
11799,89022262,27,SALE15
11800,89051799,19,no_promo
11801,89041664,9,no_promo
11802,89053201,39,no_promo
11803,89024475,33,no_promo
11804,89064221,32,no_promo
11805,89020785,16,no_promo
11806,89020751,37,no_promo
11807,89056861,25,no_promo
11808,89058993,23,SALE15
11809,89058592,34,no_promo
11810,89031870,28,no_promo
11811,89012741,31,no_promo
11812,89003049,18,no_promo
11813,89038795,52,no_promo
11814,89006608,24,no_promo
11815,89067653,18,no_promo
11816,89014499,27,SALE15
11817,88999055,30,no_promo
11818,89017973,39,no_promo
11819,88988077,20,no_promo
11820,89023324,36,SALE15
11821,88982674,48,no_promo
11822,89012342,44,no_promo
11823,89043492,22,no_promo
11824,89074422,39,no_promo
11825,89049274,20,no_promo
11826,89067639,25,no_promo
11827,89029133,30,no_promo
11828,88981659,20,no_promo
11829,88986397,43,no_promo
11830,89057849,23,no_promo
11831,89020213,40,no_promo
11832,88994047,30,SALE15
11833,88983074,36,no_promo
11834,88988489,42,SALE15
11835,89031387,31,no_promo
11836,89058690,13,no_promo
11837,89036620,17,no_promo
11838,89075144,25,no_promo
11839,89057218,36,no_promo
11840,89002732,37,no_promo
11841,88982053,42,no_promo
11842,89064979,42,no_promo
11843,89000515,34,SALE15
11844,89063095,31,no_promo
11845,89073260,18,no_promo
11846,88988776,34,no_promo
11847,88978203,21,no_promo
11848,89007721,23,no_promo
11849,89023963,35,no_promo
11850,89052776,31,no_promo
11851,89036874,25,no_promo
11852,89044939,18,no_promo
11853,88977866,26,SALE15
11854,89028496,31,no_promo
11855,89057322,20,no_promo
11856,89021592,30,no_promo
11857,88980515,29,no_promo
11858,89071419,17,no_promo
11859,89000479,29,no_promo
11860,89062776,37,no_promo
11861,89075980,21,no_promo
11862,89076535,31,no_promo
11863,89022263,36,no_promo
11864,88981392,26,no_promo
11865,89055179,33,no_promo
11866,88978332,36,no_promo
11867,89013857,30,no_promo
11868,89058004,34,no_promo
11869,89060708,38,no_promo
11870,89065148,21,no_promo
11871,89077294,42,SALE15
11872,89048131,24,no_promo
11873,89026491,15,no_promo
11874,89064539,14,no_promo
11875,89037734,46,SALE15
11876,89054562,40,no_promo
11877,89010420,34,no_promo
11878,88996226,10,no_promo
11879,89017910,31,no_promo
11880,89009167,28,no_promo
11881,89014610,32,no_promo
11882,88991047,27,no_promo
11883,89017637,29,no_promo
11884,89065302,29,no_promo
11885,88988193,25,no_promo
11886,89000931,16,no_promo
11887,89015896,24,SALE15
11888,89008867,38,no_promo
11889,88977988,46,no_promo
11890,89001168,33,no_promo
11891,88985347,20,no_promo
11892,89069222,23,no_promo
11893,88980867,21,no_promo
11894,88985680,42,no_promo
11895,89030696,20,no_promo
11896,89072569,24,no_promo
11897,88992599,30,no_promo
11898,89041274,33,SALE15
11899,88980265,18,no_promo
11900,89010128,30,no_promo
11901,89034562,16,no_promo
11902,88984958,33,no_promo
11903,89056588,27,no_promo
11904,89024725,39,no_promo
11905,89019359,46,no_promo
11906,89072036,19,no_promo
11907,89064337,30,SALE15
11908,89048730,38,no_promo
11909,89017098,18,SALE15
11910,88981239,39,no_promo
11911,89003825,21,no_promo
11912,88980516,26,no_promo
11913,88989253,27,no_promo
11914,88984004,29,no_promo
11915,89018833,30,no_promo
11916,89008750,38,no_promo
11917,89073383,32,no_promo
11918,88991747,36,no_promo
11919,89045385,15,no_promo
11920,89004114,28,no_promo
11921,89067106,22,SALE15
11922,89020078,39,SALE15
11923,89038377,22,no_promo
